PermissionName,ApplicationPermission,DelegatePermission,Description,ApiCount,ApplicationGuid,DelegateGuid,SourceFiles,View
TeamsAppInstallation.ReadWriteForTeam.All1,False,False,,2,,,team-post-installedapps|team-teamsappinstallation-upgrade|team-post-installedapps|team-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteForTeam.All1.html
TeamsActivity.Send.Group,False,False,,1,,,team-sendactivitynotification|team-sendactivitynotification|,https://graphpermissions.merill.net/permission/TeamsActivity.Send.Group.html
File.Read.Group,False,False,,1,,,channel-get-filesfolder|,https://graphpermissions.merill.net/permission/File.Read.Group.html
TeamsTab.Delete.Chat,False,False,,1,,,chat-delete-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.Delete.Chat.html
TeamsTab.ReadWrite.Chat,False,False,,4,,,chat-delete-tabs|chat-get-tabs|chat-patch-tabs|chat-post-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.ReadWrite.Chat.html
TeamsAppInstallation.Read.Chat1,False,False,,2,,,chat-get-installedapps|chat-list-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.Read.Chat1.html
Chat.Manage.Chat1,False,False,,2,,,chat-get-installedapps|chat-list-installedapps|,https://graphpermissions.merill.net/permission/Chat.Manage.Chat1.html
ChatMember.Read.Chat,False,False,,4,,,chat-get-members|chat-get-members|chat-list-members|chat-list-members|,https://graphpermissions.merill.net/permission/ChatMember.Read.Chat.html
TeamsTab.Read.Chat,False,False,,1,,,chat-get-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.Read.Chat.html
ChatSettings.Read.Chat,False,False,,5,,,chat-get|chat-get|chat-get|chat-list-operations|teamsasyncoperation-get|,https://graphpermissions.merill.net/permission/ChatSettings.Read.Chat.html
ChatSettings.ReadWrite.Chat,False,False,,6,,,chat-get|chat-get|chat-get|chat-list-operations|chat-patch|teamsasyncoperation-get|,https://graphpermissions.merill.net/permission/ChatSettings.ReadWrite.Chat.html
ChatMessage.Read.Chat,False,False,,9,,,chat-list-messages|chat-list-messages|chat-list-messages|chatmessage-get|chatmessage-get|chatmessage,https://graphpermissions.merill.net/permission/ChatMessage.Read.Chat.html
Chat.Manage.Chat2,False,False,,2,,,chat-post-installedapps|chat-teamsappinstallation-upgrade|,https://graphpermissions.merill.net/permission/Chat.Manage.Chat2.html
TeamsTab.Create.Chat,False,False,,1,,,chat-post-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.Create.Chat.html
TeamsActivity.Send.Chat,False,False,,1,,,chat-sendactivitynotification|,https://graphpermissions.merill.net/permission/TeamsActivity.Send.Chat.html
CloudPC.ReadWrite,False,False,,1,,,cloudpc-getfrontlinecloudpcaccessstate|,https://graphpermissions.merill.net/permission/CloudPC.ReadWrite.html
FileStorageContainer.Selected,False,False,,16,,,filestorage-delete-containers|filestorage-delete-containers|filestorage-list-containers|filestorage-,https://graphpermissions.merill.net/permission/FileStorageContainer.Selected.html
roles,False,False,,1,,,filestoragecontainer-update-permissions|,https://graphpermissions.merill.net/permission/roles.html
DeviceManagementManagedDevices.PriviligedOperation.All,False,False,,1,,,intune-shared-user-removealldevicesfrommanagement|intune-shared-user-removealldevicesfrommanagement|,https://graphpermissions.merill.net/permission/DeviceManagementManagedDevices.PriviligedOperation.All.html
